Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGVEG_232360A	TGVEG_232360A-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,053,604..2,056,107(-)	exonuclease	TGGT1_232360,TGME49_232360,TGRH88_076480	OG6_102772
TGVEG_232360B	TGVEG_232360B-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,040,081..2,052,051(-)	exonuclease	TGGT1_232360,TGME49_232360,TGRH88_076480	OG6_102772
TGVEG_232370	TGVEG_232370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,060,475..2,064,147(-)	CW-type Zinc Finger protein	TGGT1_232370,TGME49_232370,TGRH88_076490	OG6_491012
TGVEG_232380	TGVEG_232380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,067,663..2,076,388(-)	WD domain, G-beta repeat-containing protein	TGGT1_232380,TGME49_232380	OG6_102330
TGVEG_232390	TGVEG_232390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,077,889..2,079,636(+)	18S rRNA biogenesis protein RCL1 protein	TGGT1_232390,TGME49_232390,TGRH88_076500	OG6_102522
TGVEG_232400	TGVEG_232400-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,081,913..2,083,154(-)	PAN domain-containing protein	TGGT1_232400,TGME49_232400,TGRH88_076510	OG6_134570
TGVEG_232410	TGVEG_232410-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,087,641..2,089,378(-)	PDI family protein	TGGT1_232410,TGME49_232410,TGRH88_076520	OG6_118095
TGVEG_232420	TGVEG_232420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,090,935..2,093,612(-)	hypothetical protein	TGGT1_232420,TGME49_232420,TGRH88_076530	OG6_489856
TGVEG_232430	TGVEG_232430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,095,426..2,099,350(-)	hypothetical protein	TGGT1_232430,TGME49_232430,TGRH88_076540	OG6_223082
TGVEG_232440	TGVEG_232440-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,104,392..2,109,017(+)	Brf1p family coiled coil protein	TGGT1_232440,TGME49_232440,TGRH88_076550	OG6_105795
TGVEG_232450	TGVEG_232450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,111,176..2,121,709(-)	SWI2/SNF2-containing protein RAD54	TGGT1_232450,TGME49_232450,TGRH88_076560	OG6_102456
TGVEG_232475	TGVEG_232475-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,122,889..2,126,490(+)	putative paramyosin	TGGT1_232475,TGME49_232475,TGRH88_076570	OG6_490692
TGVEG_232500	TGVEG_232500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,126,806..2,130,982(-)	hypothetical protein	TGGT1_232500,TGME49_232500,TGRH88_076580	OG6_490992
TGVEG_232510	TGVEG_232510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,133,920..2,142,269(+)	RING finger protein	TGGT1_232510,TGME49_232510,TGRH88_076590	OG6_102472
TGVEG_232520	TGVEG_232520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,143,882..2,145,600(-)	brix domain-containing protein	TGGT1_232520,TGME49_232520,TGRH88_076600	OG6_102220
TGVEG_232530	TGVEG_232530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,149,088..2,154,427(+)	putative helicase	TGGT1_232530,TGME49_232530,TGRH88_076610	OG6_101922
TGVEG_232540	TGVEG_232540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,156,958..2,164,338(-)	FAD binding domain-containing protein	TGGT1_232540,TGME49_232540,TGRH88_076620	OG6_109312
TGVEG_232550	TGVEG_232550-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,166,516..2,167,633(+)	hypothetical protein	TGGT1_232550,TGME49_232550,TGRH88_076630	OG6_140680
TGVEG_232560	TGVEG_232560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,169,688..2,178,469(+)	hypothetical protein	TGGT1_232560,TGME49_232560,TGRH88_076640	OG6_223083
TGVEG_232580	TGVEG_232580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,179,130..2,182,960(-)	propionate-CoA ligase	TGGT1_232580,TGME49_232580,TGRH88_076650	OG6_104625
TGVEG_232590	TGVEG_232590-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,185,467..2,192,286(-)	glutamate-cysteine ligase, catalytic subunit domain-containing protein	TGGT1_232590,TGME49_232590,TGRH88_076660	OG6_102076
TGVEG_232600	TGVEG_232600-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,195,106..2,197,766(+)	phospholipase, patatin family protein	TGGT1_232600,TGME49_232600,TGRH88_076670	OG6_201741
TGVEG_232610	TGVEG_232610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,199,268..2,201,279(-)	histone acetyltransferase subunit nua4 protein	TGGT1_232610,TGME49_232610,TGRH88_076680	OG6_102943
TGVEG_232620	TGVEG_232620-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,203,109..2,206,191(+)	hypothetical protein	TGGT1_232620,TGME49_232620,TGRH88_076690	OG6_126876
TGVEG_232630	TGVEG_232630-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,209,125..2,209,790(-)	hypothetical protein	TGGT1_232630,TGME49_232630,TGRH88_076700	OG6_491993
TGVEG_232640	TGVEG_232640-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,211,651..2,212,793(+)	RNA 2'-phosphotransferase, Tpt1/KptA family protein	TGGT1_232640,TGME49_232640,TGRH88_076710	OG6_102028
TGVEG_232650	TGVEG_232650-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,214,068..2,215,846(-)	hypothetical protein	TGGT1_232650,TGME49_232650,TGRH88_076720	OG6_491239
TGVEG_232655	TGVEG_232655-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,217,588..2,218,580(+)	putative transmembrane protein	TGGT1_232655,TGME49_232655,TGRH88_076730	OG6_491733
TGVEG_232660	TGVEG_232660-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,219,078..2,221,745(-)	Hsp70 interacting protein HIP	TGGT1_232660,TGME49_232660,TGRH88_076740	OG6_104991
TGVEG_232670	TGVEG_232670-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,224,257..2,227,660(+)	hypothetical protein	TGGT1_232670,TGME49_232670,TGRH88_076760	OG6_491373
TGVEG_232680	TGVEG_232680-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,229,205..2,238,131(-)	hypothetical protein	TGGT1_232680,TGME49_232680,TGRH88_076770	OG6_492010
TGVEG_232690	TGVEG_232690-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,239,814..2,241,973(+)	putative DP-fucose transporter	TGGT1_232690,TGME49_232690,TGRH88_076780	OG6_102765
TGVEG_232700	TGVEG_232700-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,242,204..2,243,130(-)	hypothetical protein	TGGT1_232700,TGME49_232700,TGRH88_076790	OG6_116756
TGVEG_232710	TGVEG_232710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,244,287..2,245,675(+)	ribosomal protein RPS3A	TGGT1_232710,TGME49_232710,TGRH88_076800	OG6_100723
TGVEG_232720	TGVEG_232720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,246,871..2,248,209(-)	putative Lsm12	TGGT1_232720,TGME49_232720,TGRH88_076810	OG6_103238
TGVEG_232730	TGVEG_232730-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,249,492..2,253,544(+)	acyl-CoA:diacylglycerol acyltransferase 1-related enzyme	TGGT1_232730,TGME49_232730,TGRH88_076820	OG6_101524
TGVEG_232740	TGVEG_232740-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,253,649..2,256,215(-)	hipothetical protein	TGGT1_232740,TGME49_232740,TGRH88_076830	OG6_139453
TGVEG_232750	TGVEG_232750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,257,165..2,259,076(-)	putative 23S rRNA (adenine(1618)-N(6))-methyltransferase	TGGT1_232750,TGME49_232750,TGRH88_076840	OG6_102749
TGVEG_232760	TGVEG_232760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,259,955..2,261,146(+)	protein phosphatase inhibitor IPP2	TGGT1_232760,TGME49_232760,TGRH88_076850	OG6_106897
TGVEG_232770	TGVEG_232770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,263,749..2,264,115(+)	hypothetical protein	TGGT1_232770,TGME49_232770,TGRH88_076860	OG6_491446
TGVEG_232780	TGVEG_232780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,268,318..2,273,321(-)	hypothetical protein	TGGT1_232780,TGME49_232780,TGRH88_076870	OG6_489661
TGVEG_232800	TGVEG_232800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,277,419..2,281,930(+)	hypothetical protein	TGGT1_232800,TGME49_232800,TGRH88_076880	OG6_489640
TGVEG_232815	TGVEG_232815-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,284,171..2,285,899(-)	Erv1 / Alr family protein	TGGT1_232815,TGME49_232815,TGRH88_076890	OG6_136802
TGVEG_232830	TGVEG_232830-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,288,927..2,293,590(-)	putative vacuolar proton translocating ATPase subunit A	TGGT1_232830,TGME49_232830,TGRH88_076900	OG6_100301
TGVEG_232840	TGVEG_232840-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,294,256..2,295,044(-)	hypothetical protein	TGGT1_232840	OG6_491226
TGVEG_232950	TGVEG_232950-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,299,961..2,301,407(+)	putative transmembrane protein	TGGT1_232950,TGME49_232950,TGRH88_076930	OG6_194393
TGVEG_232955	TGVEG_232955-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,302,342..2,302,722(-)	hypothetical protein	TGGT1_232955,TGME49_232955,TGRH88_076940	OG6_489337
TGVEG_232960	TGVEG_232960-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,303,856..2,307,389(+)	oxidoreductase, 2OG-Fe(II) oxygenase family protein	TGGT1_232960,TGME49_232960,TGRH88_076950	OG6_121492
TGVEG_232970	TGVEG_232970-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,309,721..2,314,334(+)	hypothetical protein	TGGT1_232970,TGME49_232970,TGRH88_076960	OG6_491451
TGVEG_232980	TGVEG_232980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,315,836..2,323,389(-)	hypothetical protein	TGGT1_232980,TGME49_232980,TGRH88_076970	OG6_492273
TGVEG_232990	TGVEG_232990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,324,382..2,324,900(-)	hypothetical protein	TGME49_232990	OG6_492307
TGVEG_233000	TGVEG_233000-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,327,067..2,340,903(-)	KOW motif domain-containing protein	TGGT1_233000,TGME49_233000,TGRH88_076980	OG6_101219
TGVEG_233010	TGVEG_233010-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,346,707..2,353,126(+)	putative cell-cycle-assocaited protein kinase ERK7	TGGT1_233010,TGME49_233010,TGRH88_076990	OG6_102994
TGVEG_233020	TGVEG_233020-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,355,620..2,359,938(-)	Not1 N-terminal domain, CCR4-Not complex component protein	TGGT1_233020,TGME49_233020,TGRH88_077000	OG6_101346
TGVEG_233030	TGVEG_233030-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,362,425..2,363,462(-)	gliding-associated protein GAP70	TGGT1_233030,TGRH88_077010	OG6_101076
TGVEG_233040	TGVEG_233040-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,366,782..2,384,313(-)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	TGGT1_233040,TGME49_233040,TGRH88_077020	OG6_223089
TGVEG_233050	TGVEG_233050-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,387,549..2,390,607(+)	putative transmembrane protein	TGRH88_077030	OG6_223088
TGVEG_233065	TGVEG_233065-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,392,002..2,402,792(+)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	TGGT1_233065,TGME49_500342,TGRH88_077040	OG6_137087
TGVEG_233080	TGVEG_233080-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,405,048..2,409,932(+)	G-patch domain-containing protein	TGGT1_233080,TGME49_233080,TGRH88_077050	OG6_151233
TGVEG_233090	TGVEG_233090-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,412,137..2,422,133(-)	XPG N-terminal domain-containing protein	TGGT1_233090,TGME49_233090,TGRH88_077060	OG6_101671
TGVEG_233100	TGVEG_233100-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,425,306..2,429,695(-)	SPFH domain / Band 7 family protein	TGGT1_233100,TGME49_233100,TGRH88_077070	OG6_101763
TGVEG_233110	TGVEG_233110-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,431,121..2,436,278(+)	IMP dehydrogenasa	TGGT1_233110,TGME49_233110,TGRH88_077080	OG6_100534
TGVEG_233120	TGVEG_233120-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,439,049..2,446,560(-)	AP2 domain transcription factor AP2VIII-2	TGGT1_233120,TGME49_233120,TGRH88_077090	OG6_489402
TGVEG_233130	TGVEG_233130-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,452,308..2,454,322(+)	nucleoside transporter protein	TGGT1_233130,TGME49_233130,TGRH88_077100	OG6_150837
TGVEG_233140	TGVEG_233140-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,457,846..2,459,101(-)	putative deoxyuridine 5'-triphosphate nucleotidohydrolase	TGGT1_233140,TGME49_233140,TGRH88_077110	OG6_101166
TGVEG_233150	TGVEG_233150-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,462,386..2,465,218(+)	hypothetical protein	TGGT1_233150,TGME49_500143,TGRH88_077120	OG6_492192
TGVEG_233153	TGVEG_233153-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,467,359..2,470,947(+)	hypothetical protein	TGGT1_233153,TGRH88_077130	OG6_490485
TGVEG_233157	TGVEG_233157-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,473,590..2,474,294(-)	hypothetical protein	TGGT1_233157,TGRH88_077140	OG6_489815
TGVEG_233160	TGVEG_233160-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,474,631..2,482,122(+)	homeodomain-like domain protein	TGGT1_233160,TGME49_233160,TGRH88_077150	OG6_489562
TGVEG_233170	TGVEG_233170-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,485,201..2,485,683(-)	hypothetical protein	TGGT1_233170,TGME49_233170,TGRH88_077160	OG6_179340
TGVEG_233180	TGVEG_233180-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,489,029..2,491,032(-)	hypothetical protein	TGGT1_233180,TGME49_233180,TGRH88_077170	OG6_224202
TGVEG_233190	TGVEG_233190-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,494,932..2,501,718(+)	SKIP/SNW domain-containing protein	TGGT1_233190,TGME49_233190,TGRH88_077180	OG6_102543
TGVEG_233200	TGVEG_233200-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,503,375..2,503,899(-)	ubiquitin related modifier protein	TGGT1_233200,TGME49_233200,TGRH88_077190	OG6_102802
TGVEG_233210	TGVEG_233210-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,511,609..2,518,059(+)	putative transmembrane protein	TGGT1_233210,TGME49_233210,TGRH88_077200	OG6_491209
TGVEG_233220	TGVEG_233220-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,521,122..2,527,161(-)	putative transmembrane protein	TGGT1_233220,TGME49_233220,TGRH88_077210	OG6_492162
TGVEG_233230	TGVEG_233230-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,531,755..2,534,928(+)	RNA-binding protein 8A family protein	TGGT1_233230,TGME49_233230,TGRH88_077220	OG6_102283
TGVEG_233245	TGVEG_233245-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,537,059..2,548,995(-)	hypothetical protein	TGGT1_233245,TGME49_233245,TGRH88_077230	OG6_491165
TGVEG_233260	TGVEG_233260-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,552,260..2,560,555(-)	putative GTP-binding protein	TGGT1_233260,TGME49_233260,TGRH88_077240	OG6_101808
TGVEG_233270	TGVEG_233270-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,565,980..2,567,245(-)	MORN repeat-containing protein	TGGT1_233270,TGME49_233270,TGRH88_077250	OG6_218854
TGVEG_233280	TGVEG_233280-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,568,725..2,571,864(-)	putative transmembrane protein	TGGT1_233280,TGME49_233280,TGRH88_077260	OG6_489943
TGVEG_233290	TGVEG_233290-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,574,810..2,576,114(-)	hypothetical protein	TGGT1_233290,TGME49_233290,TGRH88_077270	OG6_489498
TGVEG_233300	TGVEG_233300-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,578,332..2,585,626(-)	RhoGAP domain-containing protein	TGGT1_233300,TGME49_233300,TGRH88_077280	OG6_103505
TGVEG_233310	TGVEG_233310-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,588,763..2,597,149(-)	putative peptidase D	TGGT1_233310,TGME49_233310,TGRH88_077300	OG6_102295
TGVEG_233315	TGVEG_233315-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,599,350..2,599,748(+)	hypothetical protein	TGME49_233315	OG6_492253
TGVEG_233320	TGVEG_233320-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,599,984..2,603,938(+)	inositol monophosphatase family protein	TGGT1_233320,TGME49_233320,TGRH88_077310	OG6_181695
TGVEG_233330	TGVEG_233330-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,604,689..2,606,107(-)	radial spokehead family protein	TGGT1_233330,TGME49_233330,TGRH88_077320	OG6_102738
TGVEG_233340	TGVEG_233340-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,608,264..2,613,317(-)	putative alanine racemase	TGGT1_233340,TGME49_233340,TGRH88_077330	OG6_190816
TGVEG_233350	TGVEG_233350-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,614,339..2,616,452(+)	putative nuclear transport factor 2	TGGT1_233350,TGME49_233350,TGRH88_077340	OG6_101526
TGVEG_233360	TGVEG_233360-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,618,074..2,619,062(-)	hypothetical protein	TGGT1_233360,TGME49_233360,TGRH88_077350	OG6_109430
TGVEG_233370	TGVEG_233370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,619,770..2,621,026(+)	putative transmembrane protein	TGGT1_233370,TGME49_233370	OG6_489383
TGVEG_233380	TGVEG_233380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,623,986..2,627,511(+)	hypothetical protein	TGGT1_233380,TGME49_233380,TGRH88_077370	OG6_491832
TGVEG_233390	TGVEG_233390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,629,846..2,635,006(+)	hypothetical protein	TGGT1_233390,TGME49_233390,TGRH88_077390	OG6_490257
TGVEG_233400	TGVEG_233400-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,635,372..2,635,884(-)	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor isoform 2 family protein	TGGT1_233400,TGME49_233400,TGRH88_077400	OG6_101453
TGVEG_233405	TGVEG_233405-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,636,225..2,637,604(+)	hypothetical protein	TGGT1_233405,TGME49_233405,TGRH88_077410	OG6_491489
TGVEG_233410	TGVEG_233410-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,638,865..2,646,522(-)	Sof1 family domain-containing protein	TGGT1_233410,TGME49_233410,TGRH88_077420	OG6_102358
TGVEG_233430	TGVEG_233430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,648,108..2,667,270(+)	hypothetical protein	TGGT1_233430,TGME49_233430,TGRH88_077430	OG6_491780
TGVEG_233450	TGVEG_233450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,669,490..2,670,752(+)	SAG-related sequence SRS29A	TGGT1_233450,TGME49_233450,TGRH88_077440	OG6_106689
TGVEG_233460	TGVEG_233460-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,673,014..2,674,024(+)	SAG-related sequence SRS29B	TGGT1_233460,TGME49_233460,TGRH88_077450	OG6_106689
TGVEG_233470	TGVEG_233470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,676,111..2,678,205(+)	putative transmembrane protein	TGGT1_233470,TGME49_233470,TGRH88_077460	OG6_489420
TGVEG_233480	TGVEG_233480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,679,855..2,680,973(+)	SAG-related sequence SRS29C	TGGT1_233480,TGME49_233480,TGRH88_077470	OG6_106689
TGVEG_233490	TGVEG_233490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,683,458..2,688,840(+)	hypothetical protein	TGGT1_233490,TGME49_233490,TGRH88_077480	OG6_490606
TGVEG_233500	TGVEG_233500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,691,151..2,695,967(-)	triose-phosphate isomerase TPI-II	TGGT1_233500,TGME49_233500,TGRH88_077490	OG6_100657
TGVEG_233510	TGVEG_233510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,697,324..2,698,052(-)	hypothetical protein	TGGT1_233510,TGRH88_077500	OG6_492057
TGVEG_233520	TGVEG_233520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,698,568..2,702,217(+)	ATP-dependent RNA helicase	TGGT1_233520,TGME49_233520,TGRH88_077510	OG6_100085
TGVEG_233530	TGVEG_233530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,704,951..2,708,963(+)	hypothetical protein	TGGT1_233530,TGME49_233530,TGRH88_077520	OG6_490398
TGVEG_233540	TGVEG_233540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,713,372..2,718,595(+)	transporter, major facilitator family protein	TGGT1_233540,TGME49_233540,TGRH88_077530	OG6_105412
TGVEG_233550A	TGVEG_233550A-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,724,790..2,726,805(-)	polyketide cyclase/dehydrase	TGGT1_233550A,TGME49_233550,TGRH88_077540	OG6_102109
TGVEG_233550B	TGVEG_233550B-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,721,878..2,724,168(-)	polyketide cyclase/dehydrase	TGGT1_233550B,TGME49_233550,TGRH88_077540	OG6_102109
TGVEG_233610	TGVEG_233610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,728,526..2,729,721(-)	putative transmembrane protein	TGGT1_233610,TGME49_233610,TGRH88_077550	OG6_491982
TGVEG_233670	TGVEG_233670-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,730,702..2,731,379(+)	putative transmembrane protein	TGGT1_233670,TGME49_233670,TGRH88_077560	OG6_491764
TGVEG_233680	TGVEG_233680-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,733,972..2,736,161(+)	nuclear movement family protein	TGGT1_233680,TGME49_233680,TGRH88_077570	OG6_102007
TGVEG_233695	TGVEG_233695-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,737,352..2,739,567(-)	putative transmembrane protein	TGGT1_233695,TGME49_233695,TGRH88_077580	OG6_489749
TGVEG_233710	TGVEG_233710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,744,263..2,753,515(+)	inorganic anion transporter, sulfate permease (SulP) family protein	TGGT1_233710,TGME49_233710,TGRH88_077590	OG6_106724
TGVEG_233720	TGVEG_233720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,757,860..2,759,645(+)	DNA-directed RNA polymerase II RPBABC8	TGGT1_233720,TGME49_233720,TGRH88_077600	OG6_102056
TGVEG_233735A	TGVEG_233735A-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,762,996..2,763,379(+)	hypothetical protein	TGGT1_233735,TGME49_233735,TGRH88_077610	OG6_489823
TGVEG_233735B	TGVEG_233735B-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,764,226..2,776,165(+)	hypothetical protein	TGGT1_233735,TGME49_233735,TGRH88_077610	OG6_489823
TGVEG_233760	TGVEG_233760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,777,479..2,784,719(-)	rhodopsin-like GPCR transmembrane domain protein	TGGT1_233760,TGME49_233760,TGRH88_077620	OG6_156366
TGVEG_233770	TGVEG_233770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,788,351..2,804,287(-)	calcium-translocating P-type ATPase, PMCA-type protein	TGGT1_233770A,TGGT1_233770B,TGME49_233770,TGRH88_077630	OG6_100143
TGVEG_233780	TGVEG_233780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,806,135..2,806,666(-)	putative transmembrane protein	TGGT1_233780,TGME49_233780,TGRH88_077640	OG6_224203
TGVEG_233790	TGVEG_233790-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,809,307..2,814,749(+)	putative serine/threonine protein kinase AktR	TGGT1_233790,TGME49_233790,TGRH88_077660	OG6_491207
TGVEG_233792	TGVEG_233792-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,806,891..2,807,540(+)	hypothetical protein	TGGT1_233792,TGME49_233792,TGRH88_077650	OG6_490416
TGVEG_233810	TGVEG_233810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,817,195..2,831,128(+)	Sel1 repeat-containing protein	TGGT1_233810,TGME49_233810,TGRH88_077680	OG6_491351
TGVEG_233820	TGVEG_233820-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,833,276..2,839,672(+)	DNA polymerase epsilon subunit B protein	TGGT1_233820,TGME49_233820,TGRH88_077690	OG6_102286
TGVEG_233830	TGVEG_233830-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,840,655..2,846,234(-)	hypothetical protein	TGGT1_233830,TGME49_233830,TGRH88_077700	OG6_102910
TGVEG_233838	TGVEG_233838-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,847,764..2,858,756(+)	PET112 family, C terminal region domain-containing protein	TGGT1_233838,TGME49_500116,TGRH88_077710	OG6_101213
TGVEG_233842	TGVEG_233842-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,859,917..2,860,348(+)	hypothetical protein	TGGT1_233842,TGRH88_077720	OG6_491554
TGVEG_233850	TGVEG_233850-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIII:2,861,494..2,864,724(-)	hypothetical protein	TGGT1_233850,TGME49_233850,TGRH88_077730	OG6_106423
